0.312625250501002	10000
0.311623246492986	10069.3863147603
0.311623246492986	10139.2540755881
0.311623246492986	10209.6066230605
0.31062124248497	10280.4473209331
0.31062124248497	10351.7795563018
0.31062124248497	10423.606739764
0.309619238476954	10495.9323055823
0.309619238476954	10568.7597118481
0.309619238476954	10642.0924406472
0.308617234468938	10715.9339982267
0.308617234468938	10790.2879151618
0.308617234468938	10865.1577465254
0.307615230460922	10940.5470720574
0.307615230460922	11016.4594963366
0.307615230460922	11092.8986489522
0.306613226452906	11169.8681846782
0.306613226452906	11247.3717836475
0.306613226452906	11325.4131515281
0.30561122244489	11403.9960197003
0.30561122244489	11483.1241454351
0.30561122244489	11562.8013120738
0.304609218436874	11643.0313292088
0.304609218436874	11723.818032866
0.304609218436874	11805.1652856881
0.304609218436874	11887.076977119
0.303607214428858	11969.5570235904
0.303607214428858	12052.6093687084
0.303607214428858	12136.2379834424
0.302605210420842	12220.4468663149
0.302605210420842	12305.2400435926
0.302605210420842	12390.6215694792
0.301603206412826	12476.5955263087
0.301603206412826	12563.1660247412
0.301603206412826	12650.337203959
0.30060120240481	12738.1132318648
0.30060120240481	12826.4983052806
0.30060120240481	12915.4966501488
0.30060120240481	13005.1125217341
0.299599198396794	13095.3502048267
0.299599198396794	13186.2140139475
0.299599198396794	13277.7082935543
0.298597194388778	13369.8374182495
0.298597194388778	13462.6057929891
0.298597194388778	13556.0178532937
0.298597194388778	13650.0780654601
0.297595190380762	13744.7909267754
0.297595190380762	13840.1609657313
0.297595190380762	13936.1927422414
0.296593186372746	14032.8908478587
0.296593186372746	14130.2599059953
0.296593186372746	14228.3045721435
0.295591182364729	14327.0295340983
0.295591182364729	14426.4395121816
0.295591182364729	14526.5392594678
0.295591182364729	14627.3335620113
0.294589178356713	14728.827239075
0.294589178356713	14831.025143361
0.294589178356713	14933.9321612425
0.294589178356713	15037.5532129974
0.293587174348697	15141.8932530435
0.293587174348697	15246.9572701757
0.293587174348697	15352.7502878042
0.292585170340681	15459.2773641948
0.292585170340681	15566.5435927106
0.292585170340681	15674.554102056
0.292585170340681	15783.3140565212
0.291583166332665	15892.8286562298
0.291583166332665	16003.103137387
0.291583166332665	16114.1427725302
0.291583166332665	16225.9528707809
0.290581162324649	16338.5387780986
0.290581162324649	16451.9058775366
0.290581162324649	16566.0595894992
0.289579158316633	16681.0053720006
0.289579158316633	16796.7487209265
0.289579158316633	16913.2951702965
0.289579158316633	17030.6502925284
0.288577154308617	17148.8196987054
0.288577154308617	17267.8090388436
0.288577154308617	17387.6240021625
0.288577154308617	17508.2703173572
0.287575150300601	17629.753752872
0.287575150300601	17752.0801171764
0.287575150300601	17875.2552590424
0.287575150300601	17999.2850678248
0.286573146292585	18124.1754737424
0.286573146292585	18249.9324481615
0.286573146292585	18376.5620038817
