-7.2190E-03	1.9834E-02	-2.1077E-02	1.0818E-02	-2.6171E-03	-6.8363E-04	2.9219E-03
-7.6721E-03	2.0163E-02	-2.0389E-02	9.8435E-03	-2.1495E-03	-7.3278E-04	2.8527E-03
-7.0299E-03	1.8478E-02	-1.8688E-02	9.0268E-03	-1.9754E-03	-6.6939E-04	2.6294E-03
-7.2415E-03	1.9033E-02	-1.9249E-02	9.2960E-03	-2.0328E-03	-6.9025E-04	2.7031E-03
-6.9439E-03	1.8252E-02	-1.8461E-02	8.9173E-03	-1.9520E-03	-6.6092E-04	2.5993E-03
-6.7783E-03	1.7817E-02	-1.8022E-02	8.7066E-03	-1.9070E-03	-6.4460E-04	2.5414E-03
-7.4556E-03	1.9595E-02	-1.9815E-02	9.5682E-03	-2.0909E-03	-7.1138E-04	2.7776E-03
-7.4556E-03	1.9595E-02	-1.9815E-02	9.5682E-03	-2.0909E-03	-7.1138E-04	2.7776E-03
