-7.1197219E-03	1.9541771E-02	-2.0732711E-02	1.0613153E-02	-2.5368722E-03	-6.9130188E-04	3.3794918E-03
-4.7114912E-03	1.1874378E-02	-1.1512915E-02	5.3232027E-03	-1.0357252E-03	-8.1098059E-04	3.2248809E-03
-4.4794052E-03	1.1292766E-02	-1.0953861E-02	5.0689599E-03	-9.8974123E-04	-7.6693685E-04	3.0660881E-03
-4.2503329E-03	1.0718453E-02	-1.0401451E-02	4.8174124E-03	-9.4397229E-04	-7.2378123E-04	2.9093957E-03
-4.8287775E-03	1.2168225E-02	-1.1795250E-02	5.4514961E-03	-1.0588395E-03	-8.3333041E-04	3.3050648E-03
-4.8287775E-03	1.2168225E-02	-1.1795250E-02	5.4514961E-03	-1.0588395E-03	-8.3333041E-04	3.3050648E-03
-3.8036532E-03	9.5978429E-03	-9.3225241E-03	4.3251969E-03	-8.5369239E-04	-6.4048998E-04	2.6035950E-03
-3.8036532E-03	9.5978429E-03	-9.3225241E-03	4.3251969E-03	-8.5369239E-04	-6.4048998E-04	2.6035950E-03
