-5.26924E-03	1.33197E-02	-1.29722E-02	6.04874E-03	-1.21867E-03	-8.58025E-04	3.60721E-03
-7.42630E-03	1.95307E-02	-1.97636E-02	9.55279E-03	-2.07855E-03	-7.00872E-04	3.33039E-03
-9.37765E-03	2.46496E-02	-2.49228E-02	1.20273E-02	-2.60224E-03	-8.95724E-04	4.17361E-03
-1.00547E-02	2.64250E-02	-2.67108E-02	1.28835E-02	-2.78248E-03	-9.64051E-04	4.46390E-03
-7.74498E-03	2.03669E-02	-2.06069E-02	9.95770E-03	-2.16459E-03	-7.32455E-04	3.46872E-03
-7.74498E-03	2.03669E-02	-2.06069E-02	9.95770E-03	-2.16459E-03	-7.32455E-04	3.46872E-03
-9.85342E-03	2.70618E-02	-2.87377E-02	1.47351E-02	-3.54278E-03	-9.36879E-04	4.75084E-03
-9.85342E-03	2.70618E-02	-2.87377E-02	1.47351E-02	-3.54278E-03	-9.36879E-04	4.75084E-03
