-2.8947E-02	8.0361E-02	-8.5276E-02	4.2789E-02	-9.6089E-03	-1.5822E-03	3.9117E-03
-2.5276E-02	7.0207E-02	-7.4545E-02	3.7434E-02	-8.4352E-03	-1.3779E-03	3.4769E-03
-3.1515E-02	8.7459E-02	-9.2775E-02	4.6529E-02	-1.0426E-02	-1.7253E-03	4.2112E-03
-3.4178E-02	9.4822E-02	-1.0055E-01	5.0404E-02	-1.1272E-02	-1.8740E-03	4.5184E-03
-3.6938E-02	1.0245E-01	-1.0860E-01	5.4416E-02	-1.2145E-02	-2.0283E-03	4.8334E-03
-3.0219E-02	8.3877E-02	-8.8991E-02	4.4642E-02	-1.0014E-02	-1.6530E-03	4.0605E-03
-2.6476E-02	7.3526E-02	-7.8053E-02	3.9185E-02	-8.8194E-03	-1.4446E-03	3.6199E-03
-2.6476E-02	7.3526E-02	-7.8053E-02	3.9185E-02	-8.8194E-03	-1.4446E-03	3.6199E-03
